clip_id,scene,anchor_token,n_lidar_correspondences,oracle_scale_ok,s0,s_c3,s_oracle,a_clip,residual_saturation,abs_log_err_const,abs_log_err_c3,rel_err_const,rel_err_c3,depth_const_abs_rel,depth_const_median_abs_rel,depth_const_median_abs_log,depth_const_rmse_m,depth_const_delta1,depth_const_n_valid,depth_c3_abs_rel,depth_c3_median_abs_rel,depth_c3_median_abs_log,depth_c3_rmse_m,depth_c3_delta1,depth_c3_n_valid,depth_oracle_abs_rel,depth_oracle_median_abs_rel,depth_oracle_median_abs_log,depth_oracle_rmse_m,depth_oracle_delta1,depth_oracle_n_valid
scene-0277_CAM_FRONT_a593f1a2_2a07391a,scene-0277,2a07391a099947f285e1801d1386abcc,2492,1,27.3665,31.176678511299404,25.432828202475754,0.13035069406032562,0.0,0.07327884919003713,0.20362954325036275,0.07603054533022835,0.2258439471652829,0.08630931231629198,0.07906295629613264,0.07648799440140852,2.283972680531893,0.992776886035313,2492,0.21330126543020644,0.224823267210984,0.20286044487852894,3.0565122284746513,0.7957463884430177,2492,0.04067873438990341,0.01598152598681106,0.01595953439201403,2.6530647361023565,0.9530497592295345,2492
scene-0277_CAM_FRONT_21146650_fae2bb46,scene-0277,fae2bb46325643e7a4f48fd0423cc55a,2402,1,27.3665,28.28059763264673,22.29975079994814,0.03285633586347103,0.0,0.20474413412432924,0.23760046998780027,0.2272110233655007,0.2682024066705042,0.22129477098082093,0.22293394950076406,0.20139306281133174,5.331810174476152,0.7851790174854288,2402,0.2567900753788237,0.26372187551966453,0.23410918412346005,5.442725917274408,0.3405495420482931,2402,0.06941256689287896,0.020219808772177363,0.02015923901098582,5.545707258795538,0.9154870940882598,2402
scene-0277_CAM_FRONT_d5cb5a4a_13af3da0,scene-0277,13af3da0edf14bfb8fa9d62fb654b455,2642,1,27.3665,30.384968283051734,25.248290000859093,0.10462838411331177,0.0,0.0805612069479178,0.18518959106122956,0.08389518652822958,0.20344658121472237,0.0983997454432096,0.08529367618628675,0.08187684496557801,3.7217451200134746,0.96555639666919,2642,0.21108129149099103,0.20466792351963303,0.18633950920476794,4.5533100140893445,0.8410295230885693,2642,0.03714617110969994,0.013768168065478974,0.013730708636384148,3.7790590198237393,0.9693414080242241,2642
scene-0277_CAM_FRONT_aae0304d_f1cfa142,scene-0277,f1cfa142bc164c99a2c679a6dea01a67,2526,1,27.3665,30.25850004727954,25.159259668831247,0.10045750066637993,0.0,0.08409363116564261,0.18455113183202254,0.08773073453759883,0.2026784748664734,0.08460829422016461,0.08444942144603876,0.08128731665843225,2.7720669177844344,0.9901029295328583,2526,0.183658301740053,0.196807634968682,0.17970968021572098,3.314212640190121,0.8931116389548693,2526,0.042349322809531804,0.01792807021598452,0.01803321964772131,2.9875916739033572,0.9873317498020586,2526
scene-0277_CAM_FRONT_37c8d31c_47972c33,scene-0277,47972c339c9f4654baa9bc8d7143cf40,2408,1,27.3665,29.428997376453236,23.611391095350836,0.07266085594892502,0.0,0.1475903685237645,0.22025122447268952,0.15903802065218242,0.24638981488252543,0.1260984593619508,0.13641980310657048,0.12814812106256313,2.672320812966821,0.9763289036544851,2408,0.20048639296441775,0.22105615514017468,0.19991863785061437,3.140482713045674,0.696843853820598,2408,0.05948191687888493,0.030586360999753977,0.030451326617733643,3.1219281825416276,0.9534883720930233,2408
scene-0277_CAM_FRONT_a5d38151_49409214,scene-0277,49409214fe454b018d05c8d839b35159,2390,1,27.3665,33.340154022031825,26.09008623486858,0.19744285941123962,0.0,0.04776423321022438,0.245207092621464,0.048923324884435626,0.2778859265506666,0.05483531092385151,0.04489763511997612,0.04425944738578169,4.048763524282378,0.9744769874476987,2390,0.2488931207831653,0.2577337116666213,0.22946849897225863,4.677765154049915,0.44644351464435145,2390,0.04815851327810734,0.02608068805918813,0.026116538217626162,4.249286293810435,0.9707112970711297,2390
scene-0278_CAM_FRONT_f4b5b6fc_b462e734,scene-0278,b462e73472684c509a3e5f8734c33b10,2540,1,27.3665,35.44559542719756,28.674489957424605,0.2586793601512909,0.0,0.0466882382072793,0.2119911219440116,0.04561510804086444,0.2361369105370863,0.06846175619034768,0.048703026848169725,0.04983487250816743,4.34792391438715,0.9566929133858267,2540,0.23297755970567163,0.23478596363027804,0.2109012491401181,4.453375170053257,0.6850393700787402,2540,0.041113897124839344,0.01566708224938597,0.01567949522402612,4.007091211211499,0.9633858267716535,2540
scene-0278_CAM_FRONT_c75fae3b_943884d0,scene-0278,943884d0b74546ee8d6a18ab456159a5,2325,1,27.3665,27.68013753521976,20.386577728249748,0.011395461857318878,0.0,0.2944429078321864,0.30583836968950573,0.34237832189353434,0.35776283318329116,0.3156547782778035,0.33704229453068035,0.2906179415113066,5.035852563466863,0.17290322580645162,2325,0.32948522798195923,0.3522684634634756,0.30200488199202047,5.1220394721904725,0.15870967741935485,2325,0.06600187144186159,0.013185755552070633,0.013242132718739086,4.870629768932081,0.9195698924731183,2325
scene-0278_CAM_FRONT_c1255d99_29b8d47b,scene-0278,29b8d47b841f44ce8216353f373ba2c3,2156,1,27.3665,24.13568496760472,17.782947721094644,-0.12562818825244904,0.0,0.4310796327053952,0.30545144445294614,0.5389180932887223,0.35723758210087286,0.4927398133034963,0.5277978522718447,0.4241369493430821,6.9188967836898385,0.05148423005565863,2156,0.32427705336071844,0.3479885354675768,0.29878705020037977,5.653429723178808,0.174860853432282,2156,0.06175711548495658,0.020527759139994564,0.020451087694885017,5.303397967530501,0.936456400742115,2156
scene-0278_CAM_FRONT_4c687bbe_2e24381c,scene-0278,2e24381cb9434a89abd7f3eb1ed838b6,2280,1,27.3665,27.483159719335944,21.215574624832346,0.004253805615007877,0.0,0.25458407356981505,0.2588378791848229,0.28992499538372796,0.29542377264519315,0.2731382532384044,0.2809977832159141,0.24771972925946784,4.5556576103473265,0.2820175438596491,2280,0.27838199204394265,0.28645850496915026,0.2519735348744755,4.587311464209738,0.26052631578947366,2280,0.04862286594111899,0.0251999768707772,0.025219502917518066,4.204211870402659,0.968859649122807,2280
scene-0278_CAM_FRONT_2996dec1_42b6df35,scene-0278,42b6df359dab44a9942600fbcf14a929,2237,1,27.3665,34.451549596240724,27.006091045293378,0.23023433983325958,0.0,0.01325720280585152,0.2434915426391111,0.013345469142578281,0.27569552877756975,0.042419495820846566,0.01710526455636663,0.017005030263129273,2.902170034587687,0.975860527492177,2237,0.2772414966854672,0.2721833721879684,0.2408440236777658,4.207488073900454,0.22217255252570406,2237,0.03976511594611749,0.016421975241369843,0.016428564644603405,2.937335382413219,0.9763075547608404,2237
scene-0278_CAM_FRONT_fa5cd3e2_8cfc29cd,scene-0278,8cfc29cd1fee4f92bd5134e2af939d47,2676,1,27.3665,31.607615426016388,26.179580116272707,0.14407844841480255,0.0,0.04433991562407513,0.18841836403887768,0.045337621094599934,0.2073385167231816,0.0566836252184844,0.04516994104134294,0.04434810730301986,3.511377048321171,0.9715994020926756,2676,0.18352231410027503,0.19844607832833322,0.18114826700865616,3.719214945632927,0.9745889387144993,2676,0.04558231955950955,0.01645639082650786,0.01644683575326844,3.924229003222626,0.9588938714499252,2676
scene-0278_CAM_FRONT_ef1a273c_6e727bcf,scene-0278,6e727bcf41e44efc8e6d0a0adbc88935,3008,1,27.3665,31.662697625527915,26.029920901336556,0.14581961929798126,0.0,0.05007295738592399,0.19589257668390525,0.0513477971650238,0.21639622899899535,0.08446870529441433,0.06924794975725236,0.06824693042802699,3.914756290095635,0.9581117021276596,3008,0.16931983893697725,0.2041497721696467,0.18671974898293642,3.4872798785869685,0.8523936170212766,3008,0.07533442143401169,0.03200825905308017,0.03161636838074777,4.560046598341558,0.9248670212765957,3008
scene-0278_CAM_FRONT_096d7f57_6664e576,scene-0278,6664e576015845e185dc931f83c14c98,2796,1,27.3665,27.34546056976687,23.143726794407737,-0.0007690980564802885,0.0,0.16759587463055503,0.16682677657407474,0.1824586525370071,0.18154957551496875,0.17870299480021845,0.18012554655976648,0.16568753488016796,3.5906359423225243,0.9138054363376252,2796,0.1779601343969906,0.1792182632351479,0.16495594684107762,3.5870355905641724,0.9141630901287554,2796,0.06710335074872398,0.018529406145108958,0.01846805903427451,3.7663953897859104,0.9098712446351931,2796
scene-0329_CAM_FRONT_269601cc_7d47b230,scene-0329,7d47b2309e5f4eddac3ca1b82f16bba6,2600,1,27.3665,27.83250766353871,21.655272956218006,0.01688504032790661,0.0,0.23407065828411966,0.25095569861202627,0.26373378231384037,0.2852531445717472,0.24441108774327508,0.24920547153856654,0.2225368361197999,5.660871093655811,0.5026923076923077,2600,0.2649861836006482,0.27047743993318996,0.2394218764477063,5.773039719788662,0.3773076923076923,2600,0.05072027168028799,0.030417008738654664,0.030577459978776034,5.37220871438117,0.9819230769230769,2600
scene-0329_CAM_FRONT_0d03e6ff_deb3daf1,scene-0329,deb3daf1fd634c4b83a80182cabeef46,2361,1,27.3665,20.497595630927083,16.606495635182466,-0.28901204466819763,0.0,0.499525715490182,0.21051367082198436,0.6479394931475744,0.234311927165473,0.6283959421493464,0.6440626015965993,0.4974966283516493,6.496344601305436,0.0021177467174925877,2361,0.22626461631711653,0.2326977170200646,0.2093391418792514,3.9691564237936365,0.6031342651418891,2361,0.0536478634112143,0.034761235721552396,0.034767506378954316,3.7196684740559633,0.9830580262600593,2361
scene-0329_CAM_FRONT_3a58d50a_a11122da,scene-0329,a11122da55ec4b27b580c23e8473e874,1674,1,27.3665,17.770137174803292,10.74170759321714,-0.4318002760410309,0.0,0.9351855674133414,0.5033852913723105,1.547686181411287,0.6543121305987012,1.5224817057598912,1.5391925719506971,0.9319151907742126,9.59871231721279,0.0023894862604540022,1674,0.6481786683409366,0.6497971470210786,0.5010282517082532,4.456962439390044,0.0005973715651135006,1674,0.050085199554548446,0.024355842124504725,0.024388021966173512,2.394679234357496,0.9659498207885304,1674
scene-0329_CAM_FRONT_63e40c4a_1463c5e3,scene-0329,1463c5e376a945f1950fce5247eb2953,2234,1,27.3665,24.276805832591215,19.179344795463688,-0.11979823559522629,0.0,0.3554857295864009,0.23568749399117506,0.4268735606897658,0.2657786849075878,0.38296804151948455,0.41029259572365195,0.3438741722510428,4.447446281776262,0.13473589973142344,2234,0.23163327226081054,0.2516553054532345,0.22491281720282608,3.2124911979326116,0.4874664279319606,2234,0.0621350724351547,0.039974766074347856,0.03962850183018796,2.9775210510775936,0.9574753804834378,2234
scene-0329_CAM_FRONT_9f7efc90_305eabe9,scene-0329,305eabe98b6a445799cad8d843047cae,2130,1,27.3665,30.905008368114515,24.61014040159668,0.12159861624240875,0.0,0.10616106818820636,0.22775968443061556,0.11200097006453835,0.25578350483971346,0.09709404409452595,0.1007903736095086,0.09706876110266083,1.4509787326279238,0.9943661971830986,2130,0.21790021997937833,0.2393844178000851,0.21465491193050223,2.477798803610258,0.5769953051643193,2130,0.04938352575968445,0.027541876411136815,0.02761116722696133,1.852459252200777,0.9816901408450704,2130
scene-0329_CAM_FRONT_2a881484_d2695a82,scene-0329,d2695a8237424836a115110981fa9e98,2259,1,27.3665,27.00352471068397,21.90228830897829,-0.013352235313504934,0.0,0.22272851727944198,0.20937628196593705,0.24948131509992932,0.2329088326179396,0.23481579913681436,0.23494069427138473,0.21102294809401667,2.884266081324247,0.6330234617087207,2259,0.21870380031314549,0.2185610711631579,0.19767071278051174,2.7167218875152708,0.7649402390438247,2259,0.04155484293568111,0.025097051609186974,0.025137077963364618,1.5089166779827834,0.9915891987605135,2259
scene-0329_CAM_FRONT_b7efe50e_84c4e982,scene-0329,84c4e9822b544011b42d5dce27f19b95,2292,1,27.3665,32.20240302378816,23.92511161571595,0.1627214401960373,0.0,0.13439103507592254,0.29711247527195983,0.1438400137712823,0.34596667890297383,0.12308878805289142,0.1309449629986254,0.12306395577324625,1.526709440570723,0.9921465968586387,2292,0.3139167013013013,0.3298984667949397,0.28523435839445677,3.6795573006391007,0.17233856893542757,2292,0.042384166242278136,0.020497329916569766,0.02045077560751396,1.5535805006364538,0.9808027923211169,2292
scene-0330_CAM_FRONT_b98e65c9_7531f8e5,scene-0330,7531f8e54ec6433b8c5f52eabbfec701,2591,1,27.3665,28.41925660524894,21.68936195143097,0.037747327238321304,0.0,0.2324977299475952,0.27024505718591696,0.2617475821226025,0.31028550627207174,0.23425203344973794,0.25688784510539486,0.22882067326104893,2.828128576713537,0.4260903126206098,2591,0.2803748069230116,0.30510311358656533,0.26637193253443026,3.398382738127272,0.24932458510227712,2591,0.043885365273149936,0.01769527873653931,0.017824295898959175,1.4255687105210295,0.9768429177923582,2591
scene-0330_CAM_FRONT_0de7fa32_bad735b9,scene-0330,bad735b92fba419ebd141e001451eb73,2395,1,27.3665,34.6900065737616,26.781949709281875,0.2371320128440857,0.0,0.02159149534666227,0.2587235081907484,0.021826278410026934,0.295275622212785,0.052942909287498625,0.030421693849560557,0.030098546523206204,1.8129803148074246,0.9578288100208768,2395,0.27980660589612405,0.28449184010107537,0.25036318495990484,3.704691886415725,0.2755741127348643,2395,0.050927141243462565,0.023667727833148026,0.023830301789017128,1.9413686545325788,0.9594989561586639,2395
scene-0330_CAM_FRONT_c4a291f3_91b4d539,scene-0330,91b4d539792443d6a3aff6f939477159,2647,1,27.3665,37.072431469272395,28.276247713935177,0.303553968667984,0.0,0.03270251120463552,0.2708514574633485,0.032173565712781405,0.3110803047252362,0.06275639050471514,0.04850792448541593,0.0493690730697236,2.3288590624103076,0.9743105402342275,2647,0.30005630482927187,0.3037191485996848,0.2652210634668062,4.394135416477873,0.21458254627880619,2647,0.052030682985390576,0.03435721072135441,0.034745163482579056,2.1567326753429565,0.982999622213827,2647
scene-0330_CAM_FRONT_141a69c7_fa9853c0,scene-0330,fa9853c0f9bf414f8ccc9654ae9b0775,2606,1,27.3665,34.73843970153939,24.911530168933627,0.23852720856666565,0.0,0.09398888235249458,0.33251609091916023,0.09854753258504712,0.39447233734604503,0.10192879485727771,0.09405551875433686,0.09014416108843959,1.918966044797132,0.9781273983115887,2606,0.3814502542053287,0.3857543290314017,0.3262638895583291,4.592245201904445,0.10015349194167306,2606,0.0525334810973763,0.03500740840113245,0.03549328088972803,1.988890861772383,0.988871834228703,2606
scene-0330_CAM_FRONT_81ddc3fd_e54e8d4a,scene-0330,e54e8d4a4e38433ead078b6644b4ce70,2313,1,27.3665,29.263212693634827,23.068046036855446,0.06701155006885529,0.0,0.17087126618449577,0.2378828162533515,0.18633801737160494,0.2685605294389244,0.18579667593047375,0.1790451279354858,0.16475308792690302,3.1904816311114033,0.8530047557284911,2313,0.26570120865353664,0.2604300560687152,0.23163390419846808,3.771277808293526,0.41936878512754,2313,0.05337938115883982,0.026294082990049067,0.02654580333362011,2.9231792000083336,0.9835711197578901,2313
scene-0330_CAM_FRONT_3b195d69_d5f7ce1b,scene-0330,d5f7ce1b4817415bb884f5d970eda7be,2033,1,27.3665,28.123616835344915,23.794458354922895,0.027290042489767075,0.0,0.13986692630240682,0.1671569687921739,0.15012073785399171,0.18193977840753628,0.16196499190767807,0.14276136883826832,0.13344758684640134,2.1237989059455686,0.8893261190359075,2033,0.19309704414344483,0.1743768063669716,0.16073762933616842,2.3614139378803514,0.7988194786030497,2033,0.06153900298774202,0.04409481151706706,0.044435584758363955,1.6128297844813917,0.9842597147073291,2033
scene-0330_CAM_FRONT_37254007_a3a83aab,scene-0330,a3a83aabf393401697bc995d75363802,2000,1,27.3665,27.97155849900249,24.42455506821801,0.021868588402867317,0.0,0.11373065611972866,0.13559924452259597,0.12045029780747729,0.14522284728944568,0.14094351348755263,0.11778726380493273,0.11135107346583328,1.7333769424704302,0.904,2000,0.1652954474251903,0.14250093504684952,0.1332196618687006,1.9415287395948784,0.8975,2000,0.05512833021008912,0.032048616017334455,0.03223154697975783,1.1139461514321625,0.975,2000
scene-0331_CAM_FRONT_09361337_72505908,scene-0331,72505908976e4fbe8addb92ed4dcd250,1514,1,27.3665,18.754583954269496,16.028376397992556,-0.3778814375400543,0.0,0.5349589613616628,0.15707752382160844,0.7073781723411152,0.17008631994806267,0.6932311580146896,0.6932811663742051,0.526668164926474,5.613769089853058,0.007926023778071334,1514,0.16520997819694822,0.16139264571983597,0.14961984168141584,1.4374994616860526,0.9815059445178336,1514,0.0363662445744501,0.02994790643626515,0.030113279715014762,0.9797435699712396,0.9920739762219286,1514
scene-0331_CAM_FRONT_6c9ad4d2_52801254,scene-0331,5280125457214cad869cd0aaa4aba5f8,1601,1,27.3665,18.59240303479761,16.544473567197677,-0.3865665793418884,0.0,0.503267515011681,0.11670093566979256,0.6541173032098699,0.1237832959315377,0.6296024931144245,0.647335638345223,0.4991592181356279,5.070150541334629,0.01561524047470331,1601,0.13164718356714114,0.12293650729588951,0.11594713568589787,2.1327785328965603,0.962523422860712,1601,0.04653890689633487,0.024085671753536948,0.024106878892441896,2.1967936685358804,0.9606495940037476,1601
scene-0331_CAM_FRONT_c0ab1238_6eff2305,scene-0331,6eff23054ff6444eb949a80286c66bcc,2174,1,27.3665,20.891807020504032,23.952036304444423,-0.2699625641107559,0.0,0.13326629424500336,0.13669626986575256,0.142554213435373,0.1277648900094791,0.13006385630080358,0.12872690328515296,0.12152275942070778,1.983228984554561,0.953081876724931,2174,0.14317524330247375,0.14054667340723495,0.15145876222370735,2.7510942374934975,0.8081876724931003,2174,0.061437029784932685,0.05736793988595752,0.05705939978215824,1.683070093194408,0.9866605335786569,2174
scene-0331_CAM_FRONT_1d374f78_ddbf483c,scene-0331,ddbf483cd9a34b7495867ad4e743dda8,2358,1,27.3665,22.763797842744594,25.166212218289292,-0.1841481775045395,0.0,0.0838173277653338,0.1003308497392057,0.08743023235382519,0.09546189767082891,0.10531441947507161,0.08467698728818693,0.08142955688013531,2.1727405272762694,0.9274809160305344,2358,0.10571286156397068,0.10392134848561829,0.10909796931121307,2.292758549694751,0.952078032230704,2358,0.05862645992476503,0.039613318929815296,0.03951240298825298,1.8648898055065026,0.9766751484308737,2358
scene-0331_CAM_FRONT_c7626771_58976dcd,scene-0331,58976dcd6bc449b4a23cadab4fb49646,2360,1,27.3665,21.60310210911289,18.23606270568308,-0.23648271709680557,0.0,0.4059185367268179,0.1694358196300123,0.5006802971494233,0.18463631419629345,0.485773775302704,0.49781901588962035,0.40459719514872616,5.071474965655556,0.08177966101694915,2360,0.20003944382415964,0.18579186691879152,0.17106017822403807,3.067569913395515,0.8114406779661016,2360,0.07040583353933468,0.02658807776219717,0.02645988408110045,3.147449299546048,0.9088983050847458,2360
scene-0331_CAM_FRONT_f2758f85_9489e07f,scene-0331,9489e07f0ebf455ca35819c3090818ad,1829,1,27.3665,29.433438447421445,25.153332082519327,0.07281175255775452,0.0,0.08432926149725573,0.15714101405501024,0.08798706708996007,0.17016061135998117,0.0868769445922373,0.08173669206039827,0.07948175277923575,0.9781558140188512,0.9852378348824494,1829,0.1503465555525112,0.15234071438375615,0.14179527755930144,1.3030496362559294,0.9283761618370694,1829,0.056813125154108995,0.03635776335486259,0.03630722576538692,1.2896902766445897,0.9682886823400766,1829
scene-0331_CAM_FRONT_2629f4e9_f7b89f7f,scene-0331,f7b89f7f3cf545178bfa58cf334653ac,2245,1,27.3665,46.88038882321293,44.06147486489239,0.538279801607132,4.809889132055506e-05,0.4762661771864778,0.06201362442065417,0.37890186191190645,0.06397684069732801,0.38606304062888813,0.3841478347234896,0.4847483356854063,5.437377981258135,0.0,2245,0.062412932291889045,0.05794153211417718,0.05654814055558699,1.1832185478887889,0.9964365256124722,2245,0.04199911325310715,0.03785849889404998,0.03757704603025869,1.0502984122690882,0.9964365256124722,2245
scene-0332_CAM_FRONT_097c7295_8398a7b0,scene-0332,8398a7b012a04b00a72951ce2792e9d6,2048,1,27.3665,28.86401098796712,20.415717111791725,0.05327588692307472,0.0,0.2930145867727876,0.34629047369586274,0.34046234330870684,0.4138132317329095,0.3269672261974627,0.3320326755797725,0.2870751025357683,5.482194634158921,0.19091796875,2048,0.3933767463185971,0.40310204481876455,0.34003289843358375,5.807090128225921,0.09033203125,2048,0.08148761791778276,0.03144988469351115,0.03167067913845556,5.284309660440743,0.92724609375,2048
scene-0332_CAM_FRONT_d11353f2_e301e136,scene-0332,e301e136efc44b5f89f8824f57d1d1b5,2090,1,27.3665,29.516157865146198,21.19641892742375,0.0756182000041008,0.0,0.2554873887458653,0.3311055887499661,0.2910907306419317,0.39250681760013895,0.2618692820499729,0.2769696782527368,0.24474608770376605,3.716882177797286,0.37320574162679426,2090,0.3567487193597691,0.3758228455917737,0.31992561054991786,4.386747869318699,0.15550239234449761,2090,0.06427621719314695,0.03359137745227332,0.033782291324474745,3.5497282141715183,0.9650717703349282,2090
scene-0332_CAM_FRONT_fc992f09_ea5943fa,scene-0332,ea5943fafc5646aab115dbe5c8d30631,2032,1,27.3665,31.488071147082678,23.715520252700085,0.14028914272785187,0.0,0.14318994084273085,0.28347908357058316,0.1539489628899977,0.32774110842024085,0.1366494398736093,0.14368463114257046,0.13431834808658616,2.430099839979328,0.9596456692913385,2032,0.2989102774856164,0.3135488328324737,0.2728022417344622,3.6800335366322,0.24803149606299213,2032,0.05441284484732847,0.030337953182826102,0.030416585937748986,2.612146411250476,0.9704724409448819,2032
scene-0332_CAM_FRONT_ad8a760f_ae16009c,scene-0332,ae16009cac6f4ff9ad4748088427c927,2320,1,27.3665,36.50124783740101,28.46577743434405,0.2880268096923828,0.0,0.039382936331350926,0.2486438733610319,0.03861750963519339,0.2822852957938937,0.072598993848184,0.05584280798451098,0.05732254132068759,3.6400548128716803,0.9685344827586206,2320,0.25201164597683945,0.2621358114725524,0.23280537429938608,4.14576092358304,0.43275862068965515,2320,0.050776213054936306,0.032149663007423016,0.03229713541368984,3.433956475453111,0.975,2320
scene-0332_CAM_FRONT_e0760028_8fa01e4b,scene-0332,8fa01e4bfb3a4eabbd59a5ef46185f2e,2255,1,27.3665,36.60952892842249,29.436816455859365,0.2909889221191406,0.0,0.07292651368617786,0.21806240843296276,0.07033085452578791,0.24366468036102473,0.09870253069940317,0.0813734517090118,0.08462547598221537,3.630673525420215,0.9254988913525499,2255,0.22641417135408407,0.23264257001858954,0.20919062502743113,3.896391676542121,0.6172949002217295,2255,0.05717199086480615,0.03302736738332071,0.03307308995286773,3.0975188605272512,0.9623059866962306,2255
scene-0332_CAM_FRONT_5efe5833_26f23947,scene-0332,26f23947fce24749b747ab531507952d,2450,1,27.3665,35.533538124112034,30.379238467836462,0.2611573487520218,0.0,0.10443979232420997,0.15671755642781182,0.09917096740348352,0.169665202823718,0.14701752091870837,0.12288405897165958,0.13111609519924095,4.685792300853829,0.8,2450,0.1420929738210226,0.14703667547340044,0.13791671948425188,2.933359841383951,0.9571428571428572,2450,0.0748567794129632,0.044326681408806114,0.0440016360608837,3.5188136329308777,0.9289795918367347,2450
scene-0332_CAM_FRONT_2152a131_4f77a18f,scene-0332,4f77a18fec2e42899e71e123c81c925e,2624,1,27.3665,36.162386884446235,30.599884608577135,0.2786999046802521,0.0,0.11167660035194871,0.16702330432830337,0.10566656214353243,0.18178180561863733,0.12844514749496083,0.1159514221887484,0.12324326833141774,3.1961436625350053,0.9161585365853658,2624,0.160620336495137,0.1691825474308295,0.15636641986875177,2.751283129786371,0.9698932926829268,2624,0.042216745616696624,0.023958413925038155,0.023926661148097383,2.251183953915163,0.9839939024390244,2624
scene-0332_CAM_FRONT_6fd0afc6_7876ea81,scene-0332,7876ea81dbe74b31a262426af050eb8a,2407,1,27.3665,37.22311838478748,30.423534713651655,0.3076103925704956,0.0,0.10589683947301909,0.20171355309747696,0.10048256201735506,0.22349749084496473,0.12282853846946994,0.11118471506034572,0.11786584352774954,3.6791013401710195,0.8982135438304943,2407,0.20475428585561845,0.210224560797603,0.19114824919858364,3.3981354090338236,0.7669297881179892,2407,0.05127182292683468,0.031464297190135965,0.031562778941067515,2.8279759932889403,0.9750727046115496,2407
scene-0344_CAM_FRONT_418cbb70_66acf00f,scene-0344,66acf00fb96648bd8d7493be238ecc8d,1684,1,27.3665,29.32685896831464,26.423255804804775,0.06918414682149887,0.0,0.035075113554517756,0.10425926037601663,0.03569750079866019,0.10988816764139542,0.042665870765006525,0.03604983350612029,0.035415244495148546,1.251496950519986,0.9809976247030879,1684,0.11279192231597127,0.110070366568346,0.10442820568915434,1.4845191273081764,0.9839667458432304,1684,0.01918751513661784,0.007948086798109329,0.007976633687980517,1.2544311802400996,0.9809976247030879,1684
scene-0344_CAM_FRONT_a893b19c_b416110f,scene-0344,b416110f0fcc4aeaad2c3ea13ff0f519,1788,1,27.3665,34.86765018389089,28.83641009498537,0.2422398328781128,0.0,0.05231919043563504,0.18992064244247775,0.050974101496808366,0.20915363837034429,0.05791107133712678,0.050455339616701955,0.051772714173060286,1.8050107036527296,0.9787472035794184,1788,0.21118598891225787,0.21009921781540797,0.19087698423346022,2.518248816440763,0.953579418344519,1788,0.019617953545822735,0.007503931141785615,0.007475916671425886,1.678461302889184,0.9804250559284117,1788
scene-0344_CAM_FRONT_88918bab_78045715,scene-0344,780457151a8a4d3a83b09dd1c7e9403b,1805,1,27.3665,35.23632199137475,28.766994254675314,0.2527577877044678,0.0,0.04990905948260371,0.20284872822186406,0.04868406626972166,0.22488716337293457,0.051567508747345746,0.04582586534697138,0.04690909310778246,1.4133601908321325,0.9822714681440443,1805,0.22897963738245572,0.2288014338247333,0.2060994003648564,2.60277555429535,0.824376731301939,1805,0.020691812250847322,0.01199368746787775,0.012017933358815291,1.3039914279413611,0.9833795013850416,1805
scene-0344_CAM_FRONT_60321e79_76919271,scene-0344,76919271ab6d402b908a31648191a5a4,1750,1,27.3665,32.51137926091942,27.04203645698255,0.1722705215215683,0.0,0.011927076540614312,0.18419759806218305,0.011998487744574682,0.20225336256155457,0.02511048903810741,0.016240214784622745,0.016176953994095467,1.2423711425892288,0.9822857142857143,1750,0.20490122870009544,0.20523812541693695,0.18675789696917167,2.265694089701853,0.9771428571428571,1750,0.01989343233418309,0.01067295969452647,0.010629610256444044,1.2430114341914915,0.9822857142857143,1750
scene-0344_CAM_FRONT_a1914259_4e39dbe3,scene-0344,4e39dbe32cc443a4bfd5fb620628472c,1777,1,27.3665,32.93303553475316,27.35427561352325,0.18515663594007492,0.0,0.00044679142585390963,0.18560342736592883,0.00044689125200991775,0.2039447141664359,0.021536783482277746,0.011452393377665068,0.011478216657455853,1.6218074994527447,0.9814293753517164,1777,0.20775227029768106,0.2076628537870815,0.18880277489948227,2.5010893422469485,0.9701744513224536,1777,0.021451948146840594,0.01135256238866263,0.011297660967325651,1.622108724362801,0.9814293753517164,1777
scene-0344_CAM_FRONT_18e40c60_62fda3b4,scene-0344,62fda3b441504bb69459b4d413dd239e,1779,1,27.3665,32.453534258260156,27.030137820638004,0.17048971354961395,0.0,0.012367178559649528,0.18285689210926392,0.012443968343556655,0.20064257435939847,0.02669192965159802,0.01698801526496498,0.016984480839705274,1.4921090217856445,0.9808881394041596,1779,0.2046240655048928,0.20366970476751967,0.18543223039889778,2.4067605834858314,0.9741427768409219,1779,0.021133776287454723,0.01074748358242006,0.010747215218733341,1.4949820048334326,0.9808881394041596,1779
scene-0344_CAM_FRONT_a684d7f8_1e0daf97,scene-0344,1e0daf978bb4479a81c170e2623b5952,1781,1,27.3665,33.32297985415906,27.44111701166191,0.19692760705947876,0.0,0.002722871813496397,0.19420473524598236,0.0027191681603266904,0.21434487670445335,0.02567200150618124,0.013429968382290025,0.013485047986370624,1.702739347424574,0.9769792251544076,1781,0.2202247152384689,0.21896510874327313,0.19811640742748216,2.639272229743078,0.9028635597978664,1781,0.026019353612190828,0.01336551993431317,0.013399152246287072,1.700915168667166,0.9769792251544076,1781
