clip_id,sequence,split,n_lidar_px,n_pose_pairs,s_depth,s_pose,s_joint,s_depth_uniform_w,log_s_depth,log_s_pose,log_s_joint,depth_mad_log,pose_mad_log,per_frame_log_s_std,per_frame_s_min,per_frame_s_max,agreement_error_log,gt_motion_m,reliable,flags
00_004450_004470_s5,00,train,88260,4,25.251700680272112,24.604114242517515,24.925804467564774,25.149232982437873,3.228893507127355,3.202913674585119,3.215903590856237,0.03646662008034052,0.030241308620399643,0.008624977020667848,25.02274509803922,25.608247422680417,0.025979832542236014,15.925736466114882,1,
00_004475_004495_s5,00,train,88482,4,27.626666666666672,27.897989864277573,27.761996805893517,27.650041594988743,3.3187814898430634,3.3285546383563913,3.3236680640997274,0.03302993039631952,0.004821717460685715,0.022581424398093783,26.852965069049556,28.393608074011777,0.00977314851332789,21.716517382468897,1,
00_004500_004520_s5,00,train,88636,4,29.967645296584788,30.6101704139368,30.287204054400135,29.96938526291643,3.4001183095593683,3.4213323202053587,3.4107253148823635,0.03699657427228331,0.018730717797991625,0.01609042029130924,28.93649289099525,30.266666666666662,0.021214010645990378,23.493938995228845,1,
01_000000_000020_s5,01,train,92263,4,44.8,48.67285160519949,46.69629269988075,44.30594900849857,3.8022081394209395,3.885121412743331,3.843664776082135,0.0351689224084093,0.045923013464203466,0.025941336002287325,42.752920035938914,45.903448275862054,0.0829132733223914,19.72544732415755,1,
01_000025_000045_s5,01,train,91401,4,42.65795918367346,44.38395197876548,43.51239837012321,42.448979591836725,3.753213872791364,3.792877962182608,3.773045917486986,0.040794087990441597,0.038415125289419816,0.004839956492783566,42.402966625463534,42.96790757381258,0.039664089391243884,21.387220886021066,1,
01_000050_000070_s5,01,train,91060,4,39.20217983651226,45.81766133703856,42.38103584650805,39.87824841306408,3.6687323533246374,3.8246696355009844,3.746700994412811,0.03812180733467674,0.03064523280893572,0.016239486713957106,38.264242424242425,40.01181683899557,0.15593728217634695,30.039323131109178,1,
01_000075_000095_s5,01,train,91716,4,42.234541577825155,44.724626029410736,43.46175419367962,42.4879303715426,3.743238407038043,3.800524267803888,3.7718813374209654,0.038057180295961945,0.023943768802754617,0.027525553140200415,39.74736842105263,42.83281412253374,0.057285860765845076,38.09794091101425,1,
01_000100_000120_s5,01,train,90087,4,43.08261731658956,50.2989030239662,46.55113736984077,44.350025290844705,3.7631196052381766,3.917983268199217,3.840551436718697,0.06038234908261675,0.12643423917968266,0.03807406692642869,40.73429951690821,45.530017152658665,0.15486366296104048,43.008650768741006,1,
01_000125_000145_s5,01,train,89061,4,50.166581502299444,54.538616246445564,52.30693966339402,50.30100334448161,3.915349097890797,3.9989090057432843,3.9571290518170406,0.033625537916368575,0.04999872841826791,0.0118432284289251,49.321364452423694,50.671614100185536,0.08355990785248713,47.02316377119403,1,
01_000150_000170_s5,01,train,88469,4,54.769683590875644,61.92820633063353,58.239061342704176,54.697674418604635,4.0031368217271925,4.125975751679473,4.064556286703333,0.04711242062968424,0.03223800370195429,0.02672776932522296,52.3919659160073,56.85851575013347,0.1228389299522803,48.38056990008191,1,
01_000175_000195_s5,01,train,90348,4,53.73217391304349,51.884622230825165,52.800317661158644,53.151907987139204,3.9840119638709455,3.9490224501369355,3.9665172070039407,0.05068358673105333,0.06244202723690284,0.034075952965699714,51.0891492613347,56.2086956521739,0.034989513734009936,52.52118413770933,1,
01_000200_000220_s5,01,train,79974,4,51.73076923076923,49.443691297522406,50.57430359806772,50.16515424594808,3.9460527540144574,3.90083447252907,3.923443613271764,0.06699970134854527,0.03221642984835871,0.03024452013279599,48.35415641908509,52.50243427458617,0.045218281485387646,55.032784939306225,1,
01_000225_000245_s5,01,train,71164,4,47.370281124497986,42.64525721493186,44.94572085191033,46.99073604516187,3.8579950515707417,3.752916065290739,3.80545555843074,0.03782908163876053,0.0643316430542602,0.028323800122413728,46.49572649572648,50.42323651452282,0.10507898628000278,54.9028180386663,1,
01_000250_000270_s5,01,train,67887,4,49.44645340751043,47.08478636339454,48.25117299216851,49.23524069028157,3.90089033471831,3.8519499416977148,3.8764201382080126,0.035270733648613994,0.04176845742091073,0.01484922293031519,48.3720930232558,50.40816326530613,0.04894039302059516,53.6714178219133,1,
01_000275_000295_s5,01,train,62755,4,37.61314255431903,63.25468171379009,48.777119231550195,37.503467406380025,3.627353525341489,4.147169144058702,3.8872613347000953,0.02562425035495819,0.052363560689642874,0.00960994000231821,37.26463700234193,38.27046918123274,0.5198156187172129,53.7928675984835,0,agreement 0.520 > 0.2
01_000300_000320_s5,01,train,65289,4,43.936719400499584,61.77350108399846,52.097264645220086,43.93650793650793,3.782750403279342,4.123474487460481,3.9531124453699116,0.028124626996952617,0.0218713416845695,0.008189396972239133,43.38847117794485,44.430769230769236,0.34072408418113875,53.56065408824259,0,agreement 0.341 > 0.2
01_000325_000345_s5,01,train,67909,4,43.667774086378735,80.91171120314434,59.44101551758035,43.82751540041069,3.776610394968228,4.393358575060251,4.08498448501424,0.021372884023259875,0.05545823854050003,0.011586551206281026,43.07142857142858,44.301703163017024,0.6167481800920229,52.873350358405865,0,agreement 0.617 > 0.2
01_000350_000370_s5,01,train,68888,4,51.10588235294119,63.56309200734425,56.99515683035282,51.2068048910154,3.933899605123455,4.1520329875485995,4.0429662963360276,0.022651093086289098,0.140506915051267,0.009973107996826979,50.457971014492735,51.89763033175356,0.21813338242514435,53.18358785142499,0,agreement 0.218 > 0.2
01_000375_000395_s5,01,train,63528,4,38.30508474576272,71.43175747691059,52.30869453247548,38.287464982640515,3.6455826483606124,4.268742553048868,3.95716260070474,0.028575861263473,0.1145490661940749,0.013150281355932483,37.33841754051476,38.73889227023737,0.6231599046882552,53.61396301633415,0,agreement 0.623 > 0.2
01_000400_000420_s5,01,train,64568,4,37.88799999999999,92.49662965940118,59.19892148118402,37.725533242910366,3.63463443926154,4.527172207739986,4.080903323500763,0.032290861484667754,0.029848421490025423,0.01287564416509044,37.159138290479504,38.57627118644067,0.8925377684784461,53.19544976343249,0,agreement 0.893 > 0.2
01_000425_000445_s5,01,train,63472,4,56.63763352506163,55.13966383055299,55.883629738322796,56.470588235294116,4.036673667528533,4.009869308924055,4.023271488226294,0.024935682162094075,0.020312424407550544,0.008881479484014541,56.097452934662215,57.452534562211994,0.02680435860447794,53.11417070245348,1,
01_000450_000470_s5,01,train,66149,4,41.9383846794338,116.48286616469349,69.89351364595943,41.56016597510375,3.7362015096970915,4.757744190641979,4.246972850169535,0.025756227102550433,0.08133394552217865,0.010471798309099273,41.454001495886324,42.61566049013747,1.0215426809448878,54.70206316833932,0,agreement 1.022 > 0.2
01_000475_000495_s5,01,train,70971,4,39.95905834186283,83.69412682106297,57.8302558918264,39.665738161559894,3.6878553884842455,4.427168805631566,4.057512097057906,0.024336549657531403,0.06439561079941791,0.004963276386954824,39.73361976369496,40.30588235294116,0.7393134171473204,54.014947042218644,0,agreement 0.739 > 0.2
01_000500_000520_s5,01,train,72150,4,42.01131770412288,59.372470128423956,49.94312470644748,42.080154481696276,3.737939051128862,4.083830653083657,3.9108848521062596,0.024692723938400718,0.07569171789575968,0.011186540538465841,41.55890563930765,42.734987990392305,0.3458916019547953,52.91593840531908,0,agreement 0.346 > 0.2
01_000525_000545_s5,01,train,76174,4,44.49557522123894,63.19414341431425,53.026972022107586,44.69114097998283,3.7953897509977974,4.146211629363886,3.970800690180842,0.03328809586014736,0.18610087574157674,0.014256591614291877,43.693270735524244,45.23248605083694,0.350821878366089,51.28962781656229,0,agreement 0.351 > 0.2
01_000550_000570_s5,01,train,74679,4,54.68531468531467,62.89751690153465,58.64785166300056,54.675496688741745,4.001595203279449,4.141506686004023,4.071550944641736,0.04126576597605691,0.048694243222919376,0.019737984140416016,53.05132192846035,55.859414225941435,0.13991148272457377,50.73595757347058,1,
01_000575_000595_s5,01,train,77620,4,61.30693069306927,65.53086258469362,63.38372070758278,60.99861799726648,4.115892898428303,4.182521216167787,4.149207057298045,0.0299262469101107,0.029464958601026048,0.012407739924440107,59.89455184534271,62.15774323546343,0.06662831773948419,51.751765436359136,1,
01_000600_000620_s5,01,train,80400,4,49.90334572490707,54.75231998226103,52.27163622190824,49.817076783431446,3.9100880491051484,4.002819741904077,3.956453895504613,0.03322249391577725,0.03138280578181751,0.007778315605001761,49.256074766355134,50.23056300268095,0.09273169279892901,52.87258506244498,1,
01_000625_000645_s5,01,train,80578,4,50.78320479862896,53.01758091441228,51.888367381374415,50.684809005998375,3.927565685719295,3.970623573913013,3.949094629816154,0.02503896009070017,0.04417431132144767,0.012705732075626749,49.88717948717947,51.63446475195822,0.04305788819371781,54.47424174314253,1,
01_000650_000670_s5,01,train,83728,4,52.45151033386329,46.91204128624586,49.60451006015629,51.800693236735945,3.959889130116246,3.8482743863423687,3.9040817582293075,0.040659108277062206,0.017570695107587797,0.016199873491316272,51.1920693928129,53.29006085192699,0.11161474377387748,54.91683566530891,1,
01_000675_000695_s5,01,train,79628,4,48.541196877710306,50.17358493419894,49.350641985200866,48.331133802933415,3.8824128575492693,3.915488691677804,3.8989507746135366,0.03444434392438156,0.08171923810869863,0.0069473473759265,48.11034482758623,49.013684744044596,0.03307583412853443,54.56501998055336,1,
01_000700_000720_s5,01,train,78291,4,46.870056497175135,46.99743508820131,46.933702579343944,46.72515666965085,3.847379017335534,3.850093027629459,3.8487360224824965,0.05649053812220206,0.02715661612384923,0.031325168592594495,46.27256637168143,50.18250235183442,0.002714010293924929,53.75725782525097,1,
01_000725_000745_s5,01,train,77181,4,45.714285714285694,47.43964398031278,46.56897507031921,45.63903586125808,3.8224108467384585,3.8594582500304666,3.8409345483844626,0.039304049959029363,0.05735497344585294,0.007576248072213978,45.08823529411765,46.14626129827443,0.03704740329200806,51.084399663722074,1,
01_000750_000770_s5,01,train,74214,4,47.12659698025552,46.22547845904146,46.673863066589306,46.74878362286119,3.852837533369167,3.8335311278749256,3.843184330622046,0.03886387516991663,0.0423804061048052,0.003210031035440414,46.965456155890166,47.365853658536594,0.019306405494241563,49.66510311471885,1,
01_000775_000795_s5,01,train,69587,4,41.03168754605748,43.49166811704743,42.24377512765071,40.7628760836308,3.714344635173432,3.772569382209842,3.743457008691637,0.02605462994187402,0.04007928809880523,0.01065715385341375,40.388571428571424,41.42429284525791,0.058224747036409674,47.80900268122067,1,
01_000800_000820_s5,01,train,66877,4,36.44834063869756,63.081985718937574,47.95032537584382,36.129032258064505,3.5958959331028364,4.144435240973779,3.870165587038308,0.033430403844558754,0.009600750799885205,0.01679155420511016,35.74700854700854,37.57122302158273,0.5485393078709428,45.36118459600868,0,agreement 0.549 > 0.2
01_000825_000845_s5,01,train,70507,4,45.083631165117936,55.014502467723574,49.802143909547915,44.998178506375226,3.8085192352869655,4.007596831706023,3.908058033496494,0.03565592447177579,0.0539698343004793,0.005119764259542938,44.83846731780616,45.420155038759695,0.1990775964190572,43.62184558663818,1,
01_000850_000870_s5,01,train,78907,4,45.63259471050748,52.21055300585038,48.81089022879463,45.89589041095889,3.8206222574582087,3.955284639319065,3.887953448388637,0.05672664532625182,0.06955119496493811,0.011297441268772936,44.59636363636364,46.029411764705884,0.13466238186085633,38.504509663875005,1,
01_000875_000895_s5,01,train,79683,4,40.982456140350884,42.58712625891378,41.777087428990534,41.09547190398255,3.7131440761135677,3.7515520071085717,3.7323480416110697,0.05277118992983221,0.05910765437602894,0.027689959631261123,39.50761730652042,43.030561478322674,0.03840793099500406,31.59871619991986,1,
01_000900_000920_s5,01,train,84392,4,45.47368421052631,44.10520759542545,44.78421912051255,45.85174752205136,3.817133789637615,3.786577861545259,3.8018558255914368,0.08025627870492325,0.016443596428894258,0.056776557697206624,42.696441032798326,49.184000000000005,0.030555928092355966,29.930742230567212,1,
01_000925_000945_s5,01,train,76217,4,53.127670661803016,56.89029715360393,54.97680393610363,53.13122807017545,3.9726978972620204,4.041124802050091,4.006911349656056,0.053890958050078375,0.03586260482302972,0.019598160307004547,52.38540692235733,55.05040650406504,0.06842690478807079,30.45018216134779,1,
01_000950_000970_s5,01,train,81010,4,48.76381909547739,48.24503851084725,48.50373521902508,48.694857005502854,3.8869886258993938,3.876292993707022,3.8816408098032076,0.07613773863140638,0.003281972884954465,0.03946565893994116,46.43333333333333,51.50827897641746,0.010695632192371907,31.327202096922434,1,
01_000975_000995_s5,01,train,83974,4,42.06601941747574,43.93617397059311,42.990928663807225,42.03671189146049,3.7392402750482656,3.7827379892143087,3.760989132131287,0.05276369419843219,0.04043167736938358,0.011673992453829064,41.457886676875965,42.84969114619079,0.04349771416604309,33.93809125816853,1,
01_001000_001020_s5,01,train,87352,4,41.549206349206344,39.96943655970193,40.751667049098344,41.59565787340803,3.726878420016895,3.688115076043988,3.7074967480304415,0.05330315235491678,0.04065661484445515,0.009796846630066969,40.920777279521666,41.96651038178167,0.03876334397290737,32.94395814959951,1,
01_001025_001045_s5,01,train,87895,4,29.124229074889872,31.008290203834594,30.051498250788466,29.53846153846154,3.371570442003862,3.4342545946633543,3.402912518333608,0.06429534807620829,0.0052207518104654405,0.02435157760591315,28.04172876304024,29.851318944844124,0.06268415265949212,29.20272480282943,1,
01_001050_001070_s5,01,train,83335,4,57.628318584070776,54.203434434430385,55.88964830751889,56.94488188976378,4.054014088970035,3.9927442723869637,4.0233791806785,0.07110703928010587,0.02922954644773501,0.031112442719762715,54.39819514946419,59.10027100271002,0.061269816583071623,28.526273134367173,1,
01_001075_001095_s5,01,train,78202,4,78.36876355748373,72.75069623471883,75.50749705731873,78.35988275732132,4.36142542395274,4.2870384762424925,4.324231950097616,0.05877035802197694,0.10483627032774301,0.02531073032551804,74.1938392186326,79.28911783644558,0.07438694771024768,31.438420170739796,1,
02_000000_000020_s5,02,train,86335,4,41.09748978400467,41.002352590575185,41.04989362606585,40.52694610778441,3.715947043822014,3.713629445316055,3.714788244569035,0.03663704072422869,0.018424654361829162,0.023282049752363268,39.30201342281879,42.09826989619376,0.0023175985059586957,29.666350123908433,1,
02_000025_000045_s5,02,train,86641,4,37.46461538461538,37.84794856941215,37.655794192258526,37.3296627666896,3.6233968977717295,3.6335767794559133,3.6284868386138216,0.03877533653713572,0.013649438036274608,0.027102772747918235,36.58170914542729,39.45839793281654,0.010179881684183822,24.207462255240383,1,
02_000050_000070_s5,02,train,95253,4,34.11508553654743,35.014464162459,34.56184948637244,33.81949458483755,3.5297396775644763,3.5557612379048242,3.54275045773465,0.034281307106634795,0.03625314333484142,0.01947259403160119,33.13696275071632,34.95816464237517,0.02602156034034797,18.866276941625838,1,
02_000075_000095_s5,02,train,95659,4,31.586611861421016,32.70978346009703,32.14329221198745,31.225225225225227,3.4527333555456536,3.487674221537461,3.470203788541557,0.051389249504979695,0.006771309683899052,0.04641417770070609,29.382335506816847,32.8248673237301,0.034940865991807346,19.377818929868532,1,
02_000100_000120_s5,02,train,93455,4,34.29812914906458,33.57463742694613,33.934455212989874,33.8,3.535090808925279,3.513770943451399,3.524430876188339,0.042032716212056176,0.017554495874237963,0.03099371854205221,33.57248157248158,36.62266500622666,0.021319865473880206,21.221812354566424,1,
02_000125_000145_s5,02,train,94180,4,33.14475873544094,33.575620124019174,33.359493827146586,32.794559973537645,3.500884596603382,3.513800212053157,3.5073424043282695,0.029188133397374694,0.04203763889962242,0.006440023132081556,32.811466372657115,33.41861937935401,0.012915615449775153,23.25054309033387,1,
02_000150_000170_s5,02,train,90274,4,34.33742727860375,33.063312252164216,33.69434789469085,33.68530088260557,3.5362359335772493,3.498424276489959,3.5173301050336043,0.03828838008342794,0.03956305103811175,0.017595953764493015,33.27315914489311,35.07344632768361,0.037811657087290396,24.91700446373282,1,
02_000175_000195_s5,02,train,93473,4,35.43843137254901,36.56825291833316,35.99891000378157,34.451612903225815,3.567796863260387,3.5991804573896085,3.583488660324998,0.053513780133998434,0.047178814716126505,0.03639942206264371,33.81728395061727,37.501632208922736,0.031383594129221315,24.311503359457678,1,
02_000200_000220_s5,02,train,95718,4,41.88129226145756,41.62277534136356,41.751833717869644,40.74947059698324,3.7348392418170633,3.7286475016198324,3.731743371718448,0.057957256396684365,0.014453954718315343,0.01598550915336467,40.96766467065868,42.806432400238236,0.006191740197230899,25.907340720907925,1,
02_000225_000245_s5,02,train,97079,4,31.89467910038397,32.21430251609918,32.05409242505043,30.6278454208576,3.4624391965172343,3.472410531451338,3.467424863984286,0.06169653206671999,0.03981313331152436,0.03465340774764697,30.452316076294277,33.567010309278345,0.009971334934103737,25.587933746075397,1,
02_000250_000270_s5,02,train,97293,4,28.834443874935936,29.923923641760588,29.37413312365515,28.75507020280811,3.361570640421738,3.39865828226785,3.380114461344794,0.05315874745899407,0.02600596971928315,0.026461068637964075,27.98471337579617,29.924178601516424,0.03708764184611235,24.542203081391982,1,
02_000275_000295_s5,02,train,96724,4,29.14930991217064,28.465753186345097,28.805504014200697,28.661660289175185,3.3724312388343076,3.3487017221388817,3.360566480486595,0.04574199714285543,0.0179570972072165,0.016226681270190765,28.70632672332389,29.91353649893692,0.02372951669542589,23.255048184243236,1,
02_000300_000320_s5,02,train,94277,4,32.913773796192615,32.80261531249573,32.858147548500185,32.26936026936027,3.493891226578408,3.490508247348486,3.492199736963447,0.04085838803493491,0.016225070633723693,0.022439049517983114,31.574859478794064,33.718270571827055,0.003382979229922256,24.333806028533974,1,
02_000325_000345_s5,02,train,91788,4,30.696591853699083,31.345800902879624,31.019498007592063,30.715065534604257,3.4241516338930924,3.445080315615955,3.4346159747545237,0.027251973243322514,0.009275199915543597,0.01185439225613202,30.341650671785025,31.17028731604765,0.020928681722862663,26.353573904516015,1,
02_000350_000370_s5,02,train,90351,4,31.319648093841653,32.54903886799959,31.928426881675854,31.21739130434782,3.4442456352306694,3.4827478403537864,3.463496737792228,0.03458228561971577,0.03199202630804887,0.015001825905444377,30.42956120092378,31.692011549566903,0.03850220512311697,27.092425425844905,1,
02_000375_000395_s5,02,train,96315,4,34.3761412051126,36.76587362171189,35.55093336537443,33.84668389319552,3.537362754129856,3.604570067686331,3.5709664109080936,0.03980236769007783,0.024789680122368596,0.022883539555890505,33.12201963534362,35.267267267267265,0.06720731355647525,25.007254209205556,1,
02_000400_000420_s5,02,train,98024,4,34.414486921529175,37.97901795199487,36.152847973589154,33.481299616707744,3.538477607168198,3.6370338480723508,3.5877557276202743,0.04890313150247394,0.03219863362241626,0.03224302035799992,33.13862120088954,36.11405702851425,0.09855624090415294,22.71635578458378,1,
02_000425_000445_s5,02,train,97367,4,33.55780933062879,34.82871552898465,34.18735723849355,31.821450712957223,3.5132696032654653,3.5504422054028746,3.53185590433417,0.05496177547424841,0.02104127028549385,0.004276239529737197,33.30387825233186,33.70474967907573,0.03717260213740925,21.420563693651214,1,
02_000450_000470_s5,02,train,94482,4,35.270270270270274,34.86659406289313,35.06785131715432,34.84515484515484,3.5630404071125694,3.551529180634344,3.557284793873457,0.07934988758729467,0.05482245704924438,0.012522010883775674,34.68531468531469,35.94418604651164,0.011511226478225556,21.922456091213306,1,
02_000475_000495_s5,02,train,93975,4,36.026692087702585,36.629941728894465,36.327064729446136,35.63254593175854,3.584260110600792,3.600865985986686,3.592563048293739,0.03822165862938043,0.023864901624170765,0.01393582403223912,35.5219446320054,36.98790035587188,0.016605875385893754,19.49262693687616,1,
02_000500_000520_s5,02,train,89848,4,26.713347921225377,29.250846331119156,27.953318855432617,26.506437768240342,3.2851633626300334,3.37590850765651,3.3305359351432715,0.041795574375626865,0.02227003279727202,0.03417010977190543,25.054074638233047,27.616858237547884,0.09074514502647668,16.16962409286799,1,
02_000525_000545_s5,02,train,87634,4,26.452554744525546,26.56022159390002,26.506333502379576,26.20884325966477,3.275352741334745,3.2794146677172553,3.277383704526,0.04233562733201213,0.005177375527813943,0.025237102977707135,25.175050301810874,27.078320090805903,0.00406192638251035,19.487597037816933,1,
02_000550_000570_s5,02,train,85991,4,28.586479367866545,27.93073648488575,28.256705792687573,28.578439964943033,3.3529338566692943,3.3297277485634496,3.3413308026163717,0.047977666888767256,0.008572877008492075,0.02938997837793896,27.956735496558505,30.259874069834005,0.02320610810584478,19.389026561803355,1,
02_000575_000595_s5,02,train,86420,4,30.27777777777778,31.031866211578844,30.652503147115326,30.19369187657327,3.4104140367670794,3.4350146188232307,3.422714327795155,0.03475856707440084,0.05277236720872036,0.018218408054609544,29.618604651162784,31.05418719211823,0.024600582056151232,23.265025877741106,1,
02_000600_000620_s5,02,train,91859,4,30.69351230425056,32.75466973300229,31.707347074007462,30.38410596026489,3.4240513066663074,3.489045539183908,3.456548422925108,0.040719810723320204,0.023933345455624533,0.02880780737732861,28.996226415094334,31.3929539295393,0.06499423251760073,25.092626899639406,1,
02_000625_000645_s5,02,train,89298,4,33.744397334948516,34.316896725591704,34.02944311050007,32.75217265520384,3.5188143986477876,3.5356378487829754,3.5272261237153817,0.05892551607098473,0.03738091957580192,0.046671433325531385,31.907300115874843,36.093896713615024,0.016823450135187823,24.442039331206047,1,
02_000650_000670_s5,02,train,92444,4,31.979823455233294,32.490519952025714,32.23416032774109,31.907147692330604,3.4651051869163143,3.480948353000961,3.4730267699586377,0.03976307577824256,0.05261519496203437,0.031580244994242494,30.332741267021913,32.94727104532839,0.015843166084646754,25.066020793237108,1,
02_000675_000695_s5,02,train,92198,4,30.01169590643274,31.146983852923913,30.574070841098724,29.844822313666388,3.401587169232867,3.4387174139940697,3.4201522916134683,0.03734066260342317,0.013828786717592134,0.022657189609334404,28.856682769726252,30.728476821192046,0.037130244761202746,25.500003320146014,1,
02_000700_000720_s5,02,train,91038,4,31.685310387215736,32.27855401559145,31.980556637346453,31.51811497537314,3.455853178757663,3.474403047342393,3.465128113050028,0.028967040406016498,0.006255514554144304,0.009181928783926261,31.117917304747323,31.92353643966547,0.018549868584729623,26.267912469003893,1,
02_000725_000745_s5,02,train,90010,4,29.583173996175905,30.82703486336479,30.19870090167956,29.52832131822863,3.3872057536281526,3.4283920602816687,3.407798906954911,0.041721819021451445,0.030130012678550866,0.03640836239359658,28.444444444444446,31.59536354056902,0.04118630665351608,26.12964074764441,1,
02_000750_000770_s5,02,train,94579,4,29.106496985934356,29.471544879381465,29.28845219881968,29.06536585365854,3.3709614133791774,3.3834252174788184,3.3771933154289977,0.024699163713742145,0.0202001443887454,0.013722340478189893,28.423305588585013,29.47605633802818,0.012463804099640985,24.018544864947117,1,
02_000775_000795_s5,02,train,91180,4,29.915397631133665,30.372379006303834,30.14302232651987,29.893984129024243,3.398373318785536,3.413533610079391,3.4059534644324634,0.02925496790784088,0.06433345226982401,0.01322738179791117,29.250541516245487,30.368627450980398,0.0151602912938551,25.765623753122412,1,
02_000800_000820_s5,02,train,93907,4,30.711063372717504,30.202470776536845,30.455705443001506,30.737138830162085,3.424622960122142,3.407923734826869,3.4162733474745055,0.030275139535322015,0.009677984528888794,0.012917934234158207,30.201269265639166,31.17824773413898,0.016699225295273123,26.20788545705332,1,
02_000825_000845_s5,02,train,95688,4,30.731434952540475,31.655210620085914,31.18990295079705,30.919324577861165,3.4252860705465134,3.454902767585893,3.4400944190662033,0.02816037396550808,0.04466289455343064,0.01703918176055256,29.694444444444443,31.255813953488364,0.029616697039379858,25.701669423560944,1,
02_000850_000870_s5,02,train,93051,4,28.358158995815902,29.343521887340863,28.846633411516432,28.080954852101712,3.344914784035522,3.37907180257098,3.361993293303251,0.03322286594425439,0.028140409823014245,0.024295123361813553,27.525238744884042,29.149001536098304,0.03415701853545805,22.16240719696024,1,
02_000875_000895_s5,02,train,95256,4,28.224987555998016,26.617223335195234,27.40931953571824,28.073138890639775,3.3402076691498186,3.281558500058315,3.310883084604067,0.05180578163300753,0.025966545669346974,0.036740565221034825,27.24324324324324,29.819334389857364,0.05864916909150342,15.334658056229168,1,
02_000900_000920_s5,02,train,97082,4,23.999999999999993,24.74693812903473,24.370607606229957,23.8002010845656,3.1780538303479453,3.208701769403551,3.193377799875748,0.038064403560106985,0.029584520388779012,0.03014371933089851,22.9518477043673,24.847333820306794,0.03064793905560581,11.428639176883086,1,
02_000925_000945_s5,02,train,94084,4,24.468361916026026,25.189727438036815,24.826424783281546,24.22447761194031,3.197380932673004,3.2264362700613116,3.211908601367158,0.03300653602011394,0.01293817912273143,0.014546437546598933,24.076311605723376,25.123561013046814,0.029055337388307567,15.298980432917435,1,
02_000950_000970_s5,02,train,94388,4,26.017526777020446,25.376718534327722,25.695125101462,25.914557463293825,3.258770417722024,3.2338321605594316,3.2463012891407277,0.027615817080641314,0.017380522159181844,0.012354877624675707,25.43421052631579,26.295652173913044,0.024938257162592237,18.879216816220342,1,
02_000975_000995_s5,02,train,94511,4,25.9873532068654,25.45245231506493,25.718512171050858,25.604584527220624,3.25761000456271,3.236812096510176,3.2472110505364427,0.03493629638371232,0.041003328742425627,0.012962788931477499,25.472822910578614,26.344186046511627,0.02079790805253401,18.13756950518647,1,
02_001000_001020_s5,02,train,95208,4,27.2822665267576,27.63641026555794,27.458767465197187,27.368309839349205,3.3062369133494167,3.319134115847011,3.312685514598214,0.029573068568345295,0.008090431313210855,0.017081188994072242,26.49424657534247,27.84415584415584,0.012897202497594407,11.72535097499224,1,
02_001025_001045_s5,02,train,97837,4,23.73638197713517,22.004551690362092,22.854068437765083,23.29676934635613,3.167008975593074,3.0912493269749524,3.129129151284013,0.055090191495794194,0.07059513798287376,0.03919757008471971,22.445561139028474,24.86895585143659,0.07575964861812157,10.551601598108006,1,
02_001050_001070_s5,02,train,96085,4,23.82334384858045,24.93953759863642,24.3750524027522,23.648732220160785,3.1706659339480563,3.2164543995281445,3.1935601667381004,0.030520767582008723,0.04668992893547941,0.02211336468709953,23.14688128772636,24.740000000000002,0.0457884655800882,15.68345739328739,1,
02_001075_001095_s5,02,train,94442,4,25.002592912705268,25.007287446209382,25.004940069285873,24.755810723613994,3.2189795359982263,3.2191672802393327,3.2190734081187795,0.03147668419992655,0.01252830173977304,0.008922974102536695,24.57354028085735,25.247148288973378,0.00018774424110645782,15.050934938127586,1,
02_001100_001120_s5,02,train,94489,4,24.371014492753627,24.79627052472321,24.58272296398975,24.27787934186472,3.1933944955254274,3.210693259794807,3.202043877660117,0.038627616556272226,0.019115908341299503,0.020933344740821203,23.853881278538815,25.217391304347824,0.017298764269379596,16.27732198731738,1,
02_001125_001145_s5,02,train,92198,4,24.933200398803596,24.886514042011363,24.909846282887997,24.909698996655518,3.2162002646993226,3.2143260520113373,3.21526315835533,0.04097874701768234,0.015245607318659093,0.02142165079554418,24.48773651016118,25.82542113323123,0.001874212687985377,15.25276881740243,1,
02_001150_001170_s5,02,train,93867,4,25.709068776628126,25.92447923257512,25.8165493354271,25.580756013745702,3.2468438003428752,3.255187666452895,3.2510157333978853,0.02789936719362851,0.01230382952469844,0.007858227636596644,25.520987654320983,26.048309178743963,0.008343866110019693,13.05737971648849,1,
02_001175_001195_s5,02,train,89977,4,29.687002652519883,28.823981723229213,29.252309684428173,29.925628140703516,3.390709328897306,3.3612077393638957,3.375958534130601,0.03938195049379223,0.012339198147051311,0.02785592221584947,29.050463439752836,31.123076923076916,0.02950158953341031,16.4421385929349,1,
02_001200_001220_s5,02,train,93812,4,28.031007751937985,27.92423678099157,27.977571332675158,27.983477898873808,3.333311317150395,3.3294950135519197,3.3314031653511575,0.03419651509140298,0.01374246360208442,0.022183000944160015,27.141182738412358,29.068181818181817,0.00381630359847529,19.023166556079033,1,
02_001225_001245_s5,02,train,93719,4,30.4519549370444,32.14187802903459,31.285508168034266,30.450297366185218,3.416150193640047,3.4701597913662274,3.4431549925031373,0.0338799977515043,0.04323459608758107,0.025521961625348425,28.976795580110497,31.295657346817368,0.0540095977261803,20.2067740010326,1,
